Date,Last Price,Volume,RSI,MACD,News Sentiment - Daily Average,News Publication Count,P/E,P/B,Correction
6/23/2015,26.4825,32510908,56.6768,-0.0132,0.4998,248,94.58035714,2.44078341,0
6/22/2015,26.3575,27504658,53.5604,-0.0293,0.4138,189,94.13392857,2.429262673,1
6/19/2015,26.1845,60267648,48.8278,-0.0408,0.0931,298,93.51607143,2.413317972,1
6/18/2015,26.3095,37680660,52.4097,-0.0393,0.2194,487,93.9625,2.42483871,0
6/17/2015,26.2133,36548320,49.7782,-0.0476,0.2268,370,93.61892857,2.41597235,1
6/16/2015,26.1653,27569524,48.4549,-0.0485,0.582,362,93.4475,2.411548387,1
6/15/2015,26.1557,28498668,48.2014,-0.0426,0.4072,248,93.41321429,2.410663594,1
6/12/2015,26.3287,22170552,52.518,-0.0304,0.0206,311,94.03107143,2.426608295,0
6/11/2015,26.444,31388400,55.6003,-0.028,0.09,350,94.44285714,2.437235023,0
6/10/2015,26.5594,33175668,58.8052,-0.0356,0.0914,623,94.855,2.447870968,0
6/9/2015,26.271,31113884,52.4414,-0.0587,0.0578,658,93.825,2.421290323,1
6/8/2015,26.1845,29812812,50.3028,-0.0635,0.0133,373,93.51607143,2.413317972,1
6/5/2015,26.2326,30647728,51.4974,-0.0597,0.0683,344,93.68785714,2.417751152,0
6/4/2015,26.2037,33360470,50.8471,-0.0561,0.2284,322,93.58464286,2.415087558,1
6/3/2015,26.4633,26306272,57.2642,-0.0457,0.052,228,94.51178571,2.439013825,0
6/2/2015,26.271,26325304,53.2018,-0.0549,0.3342,389,93.825,2.421290323,1
6/1/2015,26.2229,33322428,52.1458,-0.0487,0.3026,221,93.65321429,2.416857143,1
5/29/2015,26.2133,41661016,51.9444,-0.0334,0.1169,399,93.61892857,2.41597235,1
5/28/2015,26.5594,26418344,60.448,-0.0089,0.3687,430,94.855,2.447870968,0
5/27/2015,26.4536,25326776,58.5214,-0.0081,-0.2303,267,94.47714286,2.438119816,1
5/26/2015,26.4536,47465200,58.5214,0.0008,0.5099,131,94.47714286,2.438119816,0
5/22/2015,26.6074,23289340,62.3293,0.011,0.2086,304,95.02642857,2.452294931,0
5/21/2015,26.6459,40311148,63.2852,0.0069,0.2285,508,95.16392857,2.455843318,0
5/20/2015,26.569,40173648,62.2088,-0.008,0.2486,308,94.88928571,2.44875576,1
5/19/2015,26.2902,29150774,58.0711,-0.0272,0.0292,235,93.89357143,2.423059908,1
5/18/2015,26.2518,22489480,57.4747,-0.0309,0.029,240,93.75642857,2.419520737,1
5/15/2015,26.2133,35768688,56.9056,-0.0342,0.1269,155,93.61892857,2.41597235,1
5/14/2015,26.3479,26976060,59.4934,-0.0367,0.1141,183,94.09964286,2.42837788,0
5/13/2015,26.1557,37170408,56.893,-0.0557,0.0963,347,93.41321429,2.410663594,1
5/12/2015,25.9826,29789840,54.4492,-0.0659,0.098,391,92.795,2.394709677,1
5/11/2015,25.8769,32453388,52.9352,-0.0636,0.1779,104,92.4175,2.384967742,1
5/8/2015,26.2998,37221528,60.391,-0.0487,0.2211,266,93.92785714,2.4239447,0
5/7/2015,25.9922,31038240,56.2274,-0.0687,0.3095,320,92.82928571,2.39559447,1
5/6/2015,25.7712,27761008,52.9248,-0.0689,0.0962,313,92.04,2.375225806,1
5/5/2015,25.8769,30347340,54.7596,-0.0462,0.4188,396,92.4175,2.384967742,0
5/4/2015,26.2133,26201684,61.0088,-0.0226,0,194,93.61892857,2.41597235,0
5/1/2015,26.2518,28303316,61.7567,-0.0232,0.1772,280,93.75642857,2.419520737,0
4/30/2015,26.0307,42984976,59.0782,-0.032,0.204,233,92.96678571,2.399142857,1
4/29/2015,26.0403,37153976,59.2457,-0.0268,-0.3233,278,93.00107143,2.40002765,0
4/28/2015,26.0691,38426612,59.7174,-0.0233,0.1515,315,93.10392857,2.402682028,0
4/27/2015,25.8384,36217680,57.185,-0.025,0.0284,153,92.28,2.381419355,1
4/24/2015,25.7615,27713960,56.3353,-0.0085,0.6113,335,92.00535714,2.374331797,1
4/23/2015,25.8096,38165836,56.9917,0.0201,0.2477,304,92.17714286,2.378764977,0
4/22/2015,25.8673,47056120,57.7413,0.0528,0.2865,423,92.38321429,2.384082949,0
4/21/2015,25.5885,76872344,55.0901,0.0883,0.3609,604,91.3875,2.358387097,1
4/20/2015,25.973,61686960,59.9037,0.1597,0.1843,235,92.76071429,2.393824885,0
4/17/2015,26.1941,87794528,62.8351,0.2154,0.3879,982,93.55035714,2.414202765,0
4/16/2015,26.2229,62363112,63.2098,0.2584,0.264,334,93.65321429,2.416857143,0
4/15/2015,26.396,56420064,65.3817,0.298,0.276,488,94.27142857,2.43281106,0
4/14/2015,26.6555,55777196,68.6681,0.3152,0.1184,763,95.19821429,2.456728111,0
4/13/2015,26.5594,153984848,68.1169,0.2874,0.0838,546,94.855,2.447870968,1
4/10/2015,27.4053,352701952,79.552,0.2275,0.1439,1504,97.87607143,2.525834101,0
4/9/2015,24.733,60149912,59.7124,0.0265,0.2273,203,88.33214286,2.279539171,1
4/8/2015,24.0409,22439204,47.4508,-0.0237,-0.6311,177,85.86035714,2.215751152,1
4/7/2015,24.0505,21261550,47.6378,-0.0307,0.1559,245,85.89464286,2.216635945,0
4/6/2015,24.2043,33445096,50.6003,-0.0397,0.365,50,86.44392857,2.23081106,0
4/2/2015,23.9736,29213060,45.9155,-0.0658,0.0625,308,85.62,2.209548387,1
4/1/2015,23.8775,38749528,43.8555,-0.0783,0.1678,442,85.27678571,2.200691244,1
3/31/2015,23.8486,34940928,43.2534,-0.0817,0.2675,336,79.49533333,2.214354689,1
3/30/2015,24.1466,27281424,48.2148,-0.0775,0.2483,98,80.48866667,2.242024141,0
3/27/2015,23.8967,28320556,43.1349,-0.0953,0.3378,282,79.65566667,2.218820799,1
3/26/2015,23.839,32504428,41.9139,-0.0909,0.2261,273,79.46333333,2.213463324,1
3/25/2015,23.9448,34897364,43.5041,-0.0716,0.1462,338,79.816,2.223286908,0
3/24/2015,24.2908,25801276,49.1738,-0.047,0.23,194,80.96933333,2.255413185,0
3/20/2015,24.4158,50632560,51.5839,-0.049,0.0245,208,81.386,2.267019499,0
3/19/2015,24.3485,38314848,50.481,-0.053,0.0242,222,81.16166667,2.260770659,1
3/18/2015,24.6465,38302820,55.6989,-0.0504,0.1874,299,82.155,2.288440111,0
3/17/2015,24.3293,34259012,50.6574,-0.0748,0.303,366,81.09766667,2.258987929,1
3/16/2015,24.4638,34610432,53.035,-0.0777,0.2263,340,81.546,2.271476323,0
3/13/2015,24.0697,45306960,46.1636,-0.0924,0.345,261,80.23233333,2.234883937,1
3/12/2015,24.4158,29369496,52.4164,-0.071,0.1999,399,81.386,2.267019499,0
3/11/2015,24.2139,36198080,48.6489,-0.0698,-0.3592,284,80.713,2.248272981,1
3/6/2015,24.435,32286776,53.3831,0.0116,-0.1789,220,81.45,2.268802228,0
3/5/2015,24.8195,28373772,62.4292,0.0531,0.8596,296,82.73166667,2.30450325,0
3/4/2015,24.6657,31543764,59.9056,0.0716,0.5164,254,82.219,2.290222841,1
2/27/2015,24.9829,51531828,70.6162,0.1305,0.0805,207,83.27633333,2.319675023,0
2/26/2015,24.8868,38247192,69.4095,0.128,-0.0689,240,82.956,2.310752089,1
2/25/2015,24.906,68219592,69.9429,0.1207,0.2681,308,83.02,2.312534819,0
2/24/2015,24.4062,42464096,63.0954,0.0951,0.2152,398,81.354,2.266128134,1
2/23/2015,24.1947,30774508,59.4678,0.0959,0.4102,63,80.649,2.246490251,1
2/20/2015,24.2331,39889844,60.4714,0.1095,0.0968,248,80.777,2.25005571,0
2/19/2015,24.0409,33232936,57.111,0.1174,-0.0726,263,80.13633333,2.232209842,1
2/18/2015,24.2716,30740798,63.0871,0.1396,-0.3659,198,80.90533333,2.253630455,0
2/17/2015,24.1947,35989548,61.8515,0.1398,0.0615,112,80.649,2.246490251,1
2/13/2015,24.1755,33076156,61.5527,0.1369,0.2012,167,80.585,2.244707521,1
2/12/2015,23.9255,26522270,57.5387,0.1238,-0.1529,218,79.75166667,2.221494893,1
2/11/2015,23.8102,24455252,55.5498,0.1198,0.1931,195,79.36733333,2.210789229,1
2/10/2015,23.7621,27075752,54.7294,0.1171,0.1351,203,79.207,2.20632312,1
2/9/2015,23.6852,27284032,53.4529,0.1104,0,111,78.95066667,2.199182916,1
2/6/2015,23.5699,27471976,51.5502,0.1012,-0.0842,227,78.56633333,2.188477252,1
2/5/2015,23.5507,25647378,51.2417,0.0931,-0.2797,234,78.50233333,2.186694522,1
2/4/2015,23.2238,33236000,45.794,0.0781,-0.375,314,77.41266667,2.15634169,1
2/3/2015,23.5218,37723848,50.5785,0.085,0.0869,227,78.406,2.184011142,0
2/2/2015,23.2719,39602516,46.201,0.0627,0.2014,134,77.573,2.160807799,1
1/30/2015,22.9643,54712156,40.1416,0.0521,0.2346,215,76.54766667,2.132246982,1
1/29/2015,23.1469,40436432,42.7993,0.067,0.1762,236,77.15633333,2.149201486,0
1/28/2015,22.9162,49653844,37.9833,0.0716,-0.2232,276,76.38733333,2.127780873,1
1/27/2015,23.4353,38398140,46.0911,0.1017,0.3202,329,78.11766667,2.175979573,0
1/26/2015,23.6372,39174856,49.9407,0.0939,0.5317,182,78.79066667,2.194726091,0
1/23/2015,23.5314,63738712,47.821,0.0589,0.2166,753,78.438,2.184902507,1
1/22/2015,23.3392,47129320,43.8035,0.0153,0.0322,317,77.79733333,2.167056639,1
1/21/2015,23.1085,37620304,38.5297,-0.0296,0.3509,434,77.02833333,2.145636026,1
1/20/2015,22.9258,44562068,33.9748,-0.0687,0.5183,176,76.41933333,2.128672238,1
1/16/2015,22.6759,49793936,27.1119,-0.1004,0.1454,152,75.58633333,2.105468895,1
1/15/2015,22.6663,31480084,26.8404,-0.1108,-0.0726,297,75.55433333,2.10457753,1
1/14/2015,22.8586,41850800,28.8358,-0.1115,-0.0383,270,76.19533333,2.122432683,0
1/13/2015,22.9355,41172848,29.6546,-0.1174,0.0534,227,76.45166667,2.129572888,0
1/9/2015,23.0989,43132200,31.3758,-0.1209,0.2116,206,76.99633333,2.144744661,0
1/8/2015,23.4257,43224384,34.9489,-0.1132,-0.1279,256,78.08566667,2.175088208,0
1/7/2015,23.1469,43642472,28.4999,-0.121,-0.2726,334,77.15633333,2.149201486,1
1/6/2015,23.1373,63759960,28.2722,-0.0918,0.134,338,77.12433333,2.148310121,1
1/5/2015,23.6468,42033196,33.5265,-0.0336,0.572,84,78.82266667,2.195617456,0
1/2/2015,24.089,40920800,39.4328,0.0126,-0.0107,42,80.29666667,2.236675952,0
