Date,Last Price  (R1),News Publication Count  (R2),News Sentiment - Daily Average  (L1),Volume,RSI (14),Diff,P/E,P/B,BVPS,Shs Out(mil),BV,EPS,Correction
4/12/2019,198.87,2437,0.1243,27654052,70.3318,0.0824,84.01774398,7.978618787,24.92536682,"4,729.80","117,892.00",2.37,FALSE
4/11/2019,198.95,2752,0.3726,20900808,70.5792,0.2609,84.05154204,7.981828368,24.92536682,"4,729.80","117,892.00",2.37,FALSE
4/10/2019,200.62,2733,0.2843,21695288,75.7447,0.4373,84.75707647,8.048828385,24.92536682,"4,729.80","117,892.00",2.37,TRUE
4/9/2019,199.5,3027,0.1566,35768236,74.5864,0.4347,84.28390368,8.003894242,24.92536682,"4,729.80","117,892.00",2.37,FALSE
4/8/2019,200.1,1907,0.0806,25881696,76.4013,0.4323,84.5373891,8.027966105,24.92536682,"4,729.80","117,892.00",2.37,TRUE
4/5/2019,197,2342,0.1417,18526644,73.2823,0.257,83.22771441,7.903594816,24.92536682,"4,729.80","117,892.00",2.37,TRUE
4/4/2019,195.69,2511,0.1656,19114276,71.8208,0.1986,82.67427123,7.851037916,24.92536682,"4,729.80","117,892.00",2.37,TRUE
4/3/2019,195.35,2447,0.2693,23271830,71.4444,0.1504,82.53062949,7.837397194,24.92536682,"4,729.80","117,892.00",2.37,TRUE
4/2/2019,194.02,2989,0.23,22765732,69.988,0.0246,81.9687368,7.784037899,24.92536682,"4,729.80","117,892.00",2.37,TRUE
4/1/2019,191.24,2144,0.1965,27861964,66.6909,-0.1134,80.79425433,7.672504937,24.92536682,"4,729.80","117,892.00",2.37,TRUE
3/29/2019,189.95,2596,0.1084,23563960,65.0358,-0.1115,45.58435325,8.429655053,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/28/2019,188.72,2723,0.1616,20780364,63.4268,-0.0386,45.28917687,8.375069764,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/27/2019,188.47,5242,0.313,29848428,63.1063,0.1349,45.22918167,8.363975193,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/26/2019,186.79,9852,0.3896,49800536,60.9727,0.3546,44.82601392,8.289419676,22.53354364,"4,755.00","107,147.00",4.17,FALSE
3/25/2019,188.74,2596,0.3249,43845292,65.0259,0.7754,45.29397648,8.37595733,22.53354364,"4,755.00","107,147.00",4.17,FALSE
3/22/2019,191.05,2857,0.4465,42407664,70.156,1.1139,45.84833213,8.478471166,22.53354364,"4,755.00","107,147.00",4.17,FALSE
3/21/2019,195.09,3028,0.2661,51034236,80.4653,1.2587,46.81785457,8.657759433,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/20/2019,188.16,2797,0.2682,31035232,74.4957,0.9104,45.15478762,8.350217925,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/19/2019,186.53,3901,0.3531,31646368,72.6717,0.926,44.76361891,8.277881322,22.53354364,"4,755.00","107,147.00",4.17,FALSE
3/18/2019,188.02,1687,0.2697,26219832,77.3684,0.9845,45.1211903,8.344004965,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/15/2019,186.12,3109,0.2677,39042912,75.493,0.7923,44.66522678,8.259686225,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/14/2019,183.73,2983,0.4016,23579508,72.8667,0.5649,44.09167267,8.153622127,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/13/2019,181.71,2648,0.308,31032524,70.3751,0.3532,43.60691145,8.063977993,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/12/2019,180.91,3318,0.3112,32467584,69.3397,0.1486,43.41492681,8.028475366,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/11/2019,178.9,1386,0.2858,32011034,66.6177,-0.1505,42.93256539,7.939275015,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/8/2019,172.91,2360,0.0233,23999358,55.7457,-0.4516,41.49508039,7.673449093,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/7/2019,172.5,2755,0.0952,24796374,54.8103,-0.3261,41.39668826,7.655253997,22.53354364,"4,755.00","107,147.00",4.17,FALSE
3/6/2019,174.52,2322,0.1458,20810384,60.6779,-0.1002,41.88144948,7.744898131,22.53354364,"4,755.00","107,147.00",4.17,FALSE
3/5/2019,175.53,1908,0.1478,19737420,63.8515,0.0184,42.12383009,7.789720197,22.53354364,"4,755.00","107,147.00",4.17,FALSE
3/4/2019,175.85,1406,0.1717,27436204,64.8494,0.0584,42.20062395,7.803921248,22.53354364,"4,755.00","107,147.00",4.17,TRUE
3/1/2019,174.97,1641,0.0646,25886168,63.3884,0.0399,41.98944084,7.764868358,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/28/2019,173.15,1886,0.1291,28215416,60.2122,0.0521,41.55267579,7.684099881,22.53354364,"4,755.00","107,147.00",4.17,FALSE
2/27/2019,174.87,2016,0.1926,27835388,65.1738,0.208,41.96544276,7.76043053,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/26/2019,174.33,1939,0.2795,17070212,64.3167,0.2198,41.83585313,7.736466257,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/25/2019,174.23,1808,0.1324,21873358,64.165,0.2318,41.81185505,7.732028428,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/22/2019,172.97,2587,0.1764,18913154,62.2896,0.199,41.50947924,7.67611179,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/21/2019,171.06,3222,0.187,17249670,59.2908,0.2165,41.05111591,7.591349268,22.53354364,"4,755.00","107,147.00",4.17,FALSE
2/20/2019,172.03,2348,0.0729,26114362,61.6009,0.3795,41.28389729,7.634396203,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/19/2019,170.93,2351,0.0943,18972826,59.958,0.4688,41.01991841,7.585580091,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/15/2019,170.42,3029,0.2601,24626814,59.2066,0.645,40.8975282,7.562947166,22.53354364,"4,755.00","107,147.00",4.17,FALSE
2/14/2019,170.8,3508,-0.2417,21835748,59.9854,0.8868,40.9887209,7.579810914,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/13/2019,170.18,2972,0.1487,22490232,59.1718,1.1248,40.83993281,7.552296378,22.53354364,"4,755.00","107,147.00",4.17,FALSE
2/12/2019,170.89,2960,0.3035,22283524,60.4795,1.4419,41.01031917,7.58380496,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/11/2019,169.43,1706,0.2129,20993424,58.7383,1.7272,40.6599472,7.519012665,22.53354364,"4,755.00","107,147.00",4.17,FALSE
2/8/2019,170.41,2376,0.0383,23819966,60.3968,2.1643,40.89512839,7.562503383,22.53354364,"4,755.00","107,147.00",4.17,FALSE
2/7/2019,170.94,2154,0.1435,31741690,61.2656,2.5647,41.02231821,7.586023874,22.53354364,"4,755.00","107,147.00",4.17,FALSE
2/6/2019,174.24,2761,0.218,28239592,66.8227,2.9269,41.81425486,7.732472211,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/5/2019,174.18,2407,0.1847,36101628,66.7718,2.925,41.79985601,7.729809514,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/4/2019,171.25,1220,0.1576,31495582,64.2881,2.6952,41.09671226,7.599781142,22.53354364,"4,755.00","107,147.00",4.17,TRUE
2/1/2019,166.52,3502,0.0755,32668138,59.7818,2.4239,39.96160307,7.389871858,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/31/2019,166.44,6145,0.366,40739648,59.702,2.302,39.94240461,7.386321596,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/30/2019,165.25,8242,0.5777,61109780,58.5655,1.9641,39.65682745,7.333511438,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/29/2019,154.68,4516,0.1476,41587240,46.0069,1.4313,37.12023038,6.864432975,22.53354364,"4,755.00","107,147.00",4.17,FALSE
1/28/2019,156.3,1949,0.3723,26192058,48.0809,1.5943,37.50899928,6.936325795,22.53354364,"4,755.00","107,147.00",4.17,FALSE
1/25/2019,157.76,2671,0.0884,33547892,49.9659,1.6177,37.85937125,7.00111809,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/24/2019,152.7,2467,0.0484,25441548,42.7417,1.4386,36.64506839,6.776563973,22.53354364,"4,755.00","107,147.00",4.17,FALSE
1/23/2019,153.92,2856,0.078,23130570,44.1695,1.6211,36.93784497,6.830705479,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/22/2019,153.3,2117,0.1305,30393970,43.2753,1.7312,36.78905688,6.803190943,22.53354364,"4,755.00","107,147.00",4.17,FALSE
1/18/2019,156.82,2638,0.1545,33751024,47.2664,1.9096,37.6337893,6.959402503,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/17/2019,155.86,2801,-0.1969,29821160,46.0053,1.7669,37.40340773,6.91679935,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/16/2019,154.94,2961,-0.1015,30569706,44.8312,1.587,37.18262539,6.875971329,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/15/2019,153.07,3108,0.1503,28710324,42.4703,1.3651,36.73386129,6.792983938,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/14/2019,150,2115,0.3187,32439186,38.4551,1.1972,35.99712023,6.656742606,22.53354364,"4,755.00","107,147.00",4.17,FALSE
1/11/2019,152.29,3511,-0.4519,27023240,40.4085,1.2568,36.54667627,6.758368876,22.53354364,"4,755.00","107,147.00",4.17,FALSE
1/10/2019,153.8,3482,-0.256,35780672,41.7057,1.1328,36.90904728,6.825380085,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/9/2019,153.31,5115,-0.4339,45099080,41.1363,0.8103,36.79145668,6.803634726,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/8/2019,150.75,4354,-0.3081,41025312,38.2084,0.4059,36.17710583,6.690026319,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/7/2019,147.93,3522,0.2478,54777764,34.8959,0.1182,35.50035997,6.564879558,22.53354364,"4,755.00","107,147.00",4.17,FALSE
1/4/2019,148.26,10301,-0.7728,58607072,35.1004,0.0688,35.57955364,6.579524392,22.53354364,"4,755.00","107,147.00",4.17,TRUE
1/3/2019,142.19,8369,-0.7797,91312192,27.8833,0.0836,34.12287017,6.310148208,22.53354364,"4,755.00","107,147.00",4.17,FALSE
1/2/2019,157.92,1375,0.1281,37039736,38.0708,0.8512,37.89776818,7.008218616,22.53354364,"4,755.00","107,147.00",4.17,TRUE
12/31/2018,157.74,1002,0.1497,35003464,37.8294,0.5364,37.85457163,7.000230524,22.53354364,"4,755.00","107,147.00",4.17,TRUE
12/28/2018,156.23,2314,0.1594,42291424,35.8829,0.1441,56.27881844,7.061385452,22.12455347,"4,842.90","107,147.00",2.78,TRUE
12/27/2018,156.15,2028,0.2507,53117064,35.784,-0.2016,56.25,7.05776956,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/26/2018,157.17,1425,0.0195,58582544,36.4497,-0.5894,56.61743516,7.103872185,22.12455347,"4,842.90","107,147.00",2.78,TRUE
12/24/2018,146.83,1277,0.1341,37169232,22.9578,-1.1243,52.8926513,6.63651812,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/21/2018,150.73,3821,0.2556,95744384,24.802,-0.6949,54.29755043,6.812792864,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/20/2018,156.83,2214,0.122,64772960,28.0777,-0.2168,56.49495677,7.088504643,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/19/2018,160.89,2233,0.1376,49047296,30.5734,0.0725,57.9574928,7.272011172,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/18/2018,166.07,2535,-0.2057,33841520,34.1718,0.2433,59.82348703,7.506140191,22.12455347,"4,842.90","107,147.00",2.78,TRUE
12/17/2018,163.94,1667,-0.1659,44287920,31.0743,0.0968,59.05619597,7.409867061,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/14/2018,165.48,3837,0.1467,40703712,32.0879,0.2017,59.61095101,7.479472986,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/13/2018,170.95,3004,0.2665,31897828,35.9566,0.3256,61.5814121,7.726709614,22.12455347,"4,842.90","107,147.00",2.78,TRUE
12/12/2018,169.1,3068,0.117,35627672,33.4363,0.07,60.91498559,7.643092107,22.12455347,"4,842.90","107,147.00",2.78,TRUE
12/11/2018,168.63,6511,-0.1946,47281664,32.8125,-0.0233,60.74567723,7.621848741,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/10/2018,169.6,1776,-0.1882,62025992,33.4126,0.01,61.09510086,7.665691433,22.12455347,"4,842.90","107,147.00",2.78,TRUE
12/7/2018,168.49,2890,-0.101,42281632,32.0931,0.0957,60.69524496,7.615520929,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/6/2018,174.72,2723,0.0697,43098408,35.7892,0.4698,62.93948127,7.897108533,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/4/2018,176.69,3576,0.1788,41344280,37.0418,0.5256,63.64913545,7.986149878,22.12455347,"4,842.90","107,147.00",2.78,FALSE
12/3/2018,184.82,1986,0.2352,40798000,42.7797,0.5045,66.5778098,8.353614922,22.12455347,"4,842.90","107,147.00",2.78,TRUE
11/30/2018,178.58,2280,0.1235,39531548,35.6786,-0.2629,64.32997118,8.071575331,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/29/2018,179.55,2657,0.1771,41769992,36.3294,-0.692,64.67939481,8.115418024,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/28/2018,180.94,3529,0.2329,46062540,37.2331,-1.2802,65.18011527,8.178244151,22.12455347,"4,842.90","107,147.00",2.78,TRUE
11/27/2018,174.24,4000,-0.6527,41387376,29.3695,-2.1185,62.76657061,7.87541318,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/26/2018,174.62,1888,-0.4126,44998520,29.5646,-2.4668,62.90345821,7.892588668,22.12455347,"4,842.90","107,147.00",2.78,TRUE
11/23/2018,172.29,2699,-0.1021,23623972,26.7963,-2.7325,62.06412104,7.787275808,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/21/2018,176.78,4299,-0.2319,31124210,28.8234,-2.5774,63.6815562,7.990217757,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/20/2018,176.98,5057,-0.7768,67825248,28.9139,-2.4683,63.75360231,7.999257487,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/19/2018,185.86,2380,-0.4324,41920872,33.2116,-2.0141,66.95244957,8.40062152,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/16/2018,193.53,3125,0.1588,36928252,37.7068,-1.9401,69.71541787,8.747295183,22.12455347,"4,842.90","107,147.00",2.78,TRUE
11/15/2018,191.41,4451,0.2337,46478800,35.465,-2.3631,68.95172911,8.65147404,22.12455347,"4,842.90","107,147.00",2.78,TRUE
11/14/2018,186.8,3610,-0.2377,60800956,30.4077,-2.5538,67.29106628,8.443108253,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/13/2018,192.23,5532,-0.7194,46882936,33.2583,-2.1132,69.24711816,8.688536935,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/12/2018,194.17,1686,0.2043,51135520,34.3258,-1.7336,69.94596542,8.776222321,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/9/2018,204.47,2423,0.1389,34365752,40.779,-1.1354,73.65634006,9.24176844,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/8/2018,208.49,2903,0.1106,25362636,43.7606,-1.0961,75.10446686,9.423467022,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/7/2018,209.95,3033,0.1219,33424434,44.8669,-1.3164,75.63040346,9.489457054,22.12455347,"4,842.90","107,147.00",2.78,TRUE
11/6/2018,203.77,4588,-0.2975,31882880,38.784,-1.6758,73.40417867,9.210129383,22.12455347,"4,842.90","107,147.00",2.78,TRUE
11/5/2018,201.59,2628,0.2153,66163668,36.4888,-1.454,72.61887608,9.111596321,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/2/2018,207.48,6559,0.7527,91328656,40.2776,-0.7367,74.74063401,9.377816383,22.12455347,"4,842.90","107,147.00",2.78,FALSE
11/1/2018,222.22,3443,0.1292,58323180,53.0868,-0.116,80.05043228,10.04404452,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/31/2018,218.86,7120,0.2161,38358932,49.7009,-0.6049,78.84005764,9.892177046,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/30/2018,213.3,3353,0.209,36659992,43.4269,-0.981,76.83717579,9.64087254,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/29/2018,212.24,2274,0.1672,45935520,42.1495,-0.9237,76.45533141,9.592961968,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/26/2018,216.3,3020,0.0747,47258376,45.83,-0.6415,77.91786744,9.776468497,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/25/2018,219.8,3381,-0.0766,29855768,49.2743,-0.5487,79.17867435,9.93466378,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/24/2018,215.09,3270,0.0745,40925164,44.0169,-0.7113,77.48198847,9.721778127,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/23/2018,222.73,2712,0.1275,38767848,52.1595,-0.4337,80.23414986,10.06709583,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/22/2018,220.65,1712,0.1912,28792082,49.8124,-0.7371,79.48487032,9.973082634,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/19/2018,219.31,3289,0.1917,33078726,48.295,-0.954,79.00216138,9.91251644,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/18/2018,216.02,2591,0.148,32581316,44.4669,-1.0928,77.81700288,9.763812874,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/17/2018,221.19,2623,0.1326,22885396,49.8527,-0.9003,79.67939481,9.997489906,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/16/2018,222.15,3057,0.2119,29183964,50.916,-1.0605,80.02521614,10.04088061,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/15/2018,217.36,1893,0.1157,30791008,45.5335,-1.345,78.29971182,9.824379068,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/12/2018,222.11,2799,0.2634,40337852,50.6477,-1.2221,80.01080692,10.03907267,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/11/2018,214.45,3549,0.2462,53124392,40.6689,-1.4358,77.25144092,9.69285099,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/10/2018,216.36,3168,0.0871,41990552,42.6663,-0.9096,77.93948127,9.779180416,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/9/2018,226.87,2535,0.1337,26891028,56.961,-0.2267,81.72550432,10.25421825,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/8/2018,223.77,1815,-0.1294,29663924,52.6127,-0.2295,80.60878963,10.11410243,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/5/2018,224.29,2817,-0.0618,33580464,53.4539,0.0586,80.79610951,10.13760573,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/4/2018,227.99,2325,0.1287,32042000,59.7677,0.4173,82.12896254,10.30484074,22.12455347,"4,842.90","107,147.00",2.78,FALSE
10/3/2018,232.07,2308,0.0689,28654800,67.9908,0.5353,83.59870317,10.48925124,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/2/2018,229.28,2132,0.1123,24788170,64.9267,0.2219,82.59365994,10.363147,22.12455347,"4,842.90","107,147.00",2.78,TRUE
10/1/2018,227.26,1544,0.1157,23600802,62.5142,-0.0519,81.86599424,10.27184573,22.12455347,"4,842.90","107,147.00",2.78,TRUE
9/28/2018,225.74,3033,0.2915,22929364,60.6217,-0.3172,103.5504587,9.510619892,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/27/2018,224.95,2715,0.1575,30181228,59.6382,-0.598,103.1880734,9.477336514,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/26/2018,220.42,3278,0.0955,23984706,53.4478,-0.9554,101.1100917,9.286483728,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/25/2018,222.19,3470,0.2576,24554380,56.5973,-1.0265,101.9220183,9.361055346,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/24/2018,220.79,1711,0.0963,27693358,54.6338,-1.2799,101.2798165,9.302072145,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/21/2018,217.66,3933,0.1669,96246752,49.9318,-1.4839,99.8440367,9.170202559,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/20/2018,220.03,3088,0.0881,26608794,53.8566,-1.4205,100.9311927,9.270052693,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/19/2018,218.37,4088,0.0755,27123832,51.3705,-1.5011,100.1697248,9.200115469,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/18/2018,218.24,4826,0.0676,31571712,51.1793,-1.3997,100.1100917,9.194638457,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/17/2018,217.88,2566,0.2219,37195132,50.6805,-1.1776,99.94495413,9.179471348,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/14/2018,223.84,6389,0.2476,31999288,60.1243,-0.763,102.6788991,9.430571262,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/13/2018,226.41,15332,0.2676,41706376,64.9721,-0.724,103.8577982,9.538847567,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/12/2018,221.07,5034,0.3988,49278740,58.5191,-0.9449,101.4082569,9.313868785,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/11/2018,223.85,4046,0.2084,35749048,64.2401,-0.7594,102.6834862,9.430992571,23.73557166,"4,842.90","114,949.00",2.18,TRUE
9/10/2018,218.33,2943,0.2649,39516452,56.3769,-0.7711,100.1513761,9.198430234,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/7/2018,221.3,2795,0.282,37619808,63.3348,-0.2541,101.5137615,9.323558883,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/6/2018,223.1,2569,0.1154,34289976,68.0621,0.1958,102.3394495,9.399394427,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/5/2018,226.87,3053,0.3353,33332960,79.6199,0.6193,104.0688073,9.558227762,23.73557166,"4,842.90","114,949.00",2.18,FALSE
9/4/2018,228.36,1969,0.224,27390132,84.9117,0.7653,104.7522936,9.62100274,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/31/2018,227.63,4196,0.2243,43340136,84.4413,0.6909,104.4174312,9.590247214,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/30/2018,225.03,2708,0.1553,48793824,82.6525,0.4999,103.2247706,9.480706983,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/29/2018,222.98,2226,0.1516,27254804,81.058,0.3316,102.2844037,9.394338724,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/28/2018,219.7,2663,0.1408,22776766,78.0622,0.1595,100.7798165,9.25614951,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/27/2018,217.94,1446,0.1344,20525116,76.1856,0.1223,99.97247706,9.1819992,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/24/2018,216.16,2182,0.1439,18476356,74.1054,0.149,99.1559633,9.107006272,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/23/2018,215.49,2473,0.3841,18883224,73.2899,0.2781,98.84862385,9.078778597,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/22/2018,215.05,2155,0.2057,19018132,72.7669,0.4473,98.64678899,9.06024102,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/21/2018,215.04,2760,0.1268,26159756,72.7556,0.6437,98.64220183,9.059819711,23.73557166,"4,842.90","114,949.00",2.18,FALSE
8/20/2018,215.46,1638,0.1147,30287696,73.9479,0.8252,98.83486239,9.077514672,23.73557166,"4,842.90","114,949.00",2.18,FALSE
8/17/2018,217.58,2404,-0.1929,35426996,80.1,0.926,99.80733945,9.166832091,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/16/2018,213.32,2400,0.0959,28500368,76.4432,0.7198,97.85321101,8.987354636,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/15/2018,210.24,3604,0.1908,28807564,73.128,0.694,96.44036697,8.857591593,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/14/2018,209.75,2437,0.1223,20748010,72.5574,0.8404,96.21559633,8.836947472,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/13/2018,208.87,1363,0.0851,25890880,71.5501,0.9883,95.81192661,8.799872317,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/10/2018,207.53,2709,0.1144,24611202,69.9927,1.169,95.19724771,8.743416968,23.73557166,"4,842.90","114,949.00",2.18,FALSE
8/9/2018,208.88,2116,0.136,23492626,73.7706,1.4373,95.81651376,8.800293626,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/8/2018,207.25,2529,0.1585,22525488,72.0811,1.5532,95.06880734,8.731620327,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/7/2018,207.11,3027,0.1462,25587388,71.9369,1.725,95.00458716,8.725722007,23.73557166,"4,842.90","114,949.00",2.18,FALSE
8/6/2018,209.07,2252,0.1617,25425388,77.1135,1.8256,95.90366972,8.808298489,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/3/2018,207.99,6503,0.7342,33447396,76.2386,1.5966,95.40825688,8.762797162,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/2/2018,207.39,4901,0.8099,62404012,75.7606,1.177,95.13302752,8.737518647,23.73557166,"4,842.90","114,949.00",2.18,TRUE
8/1/2018,201.5,8626,0.8188,67935712,70.3177,0.4454,92.43119266,8.489367894,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/31/2018,190.29,2886,0.4645,39373040,50.7885,-0.1799,87.28899083,8.017080975,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/30/2018,189.91,1588,0.4496,21029536,49.7478,-0.04,87.1146789,8.001071249,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/27/2018,190.98,2119,0.4113,24023972,52.6596,0.2055,87.60550459,8.046151267,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/26/2018,194.21,2180,0.2064,19075964,62.995,0.4515,89.08715596,8.182233939,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/25/2018,194.82,2086,0.1251,16830328,65.2405,0.4583,89.36697248,8.207933762,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/24/2018,193,2001,0.2009,18697898,61.4316,0.3514,88.53211009,8.1312556,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/23/2018,191.61,1275,0.2045,15989365,58.182,0.321,87.89449541,8.072693708,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/20/2018,191.44,2153,0.1764,20706042,57.778,0.3729,87.81651376,8.065531462,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/19/2018,191.88,2190,0.0499,20286752,59.1514,0.4286,88.01834862,8.084069039,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/18/2018,190.4,2311,0.2169,16393381,55.8753,0.4249,87.33944954,8.021715369,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/17/2018,191.45,2187,0.1118,15534523,58.9922,0.5238,87.82110092,8.06595277,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/16/2018,190.91,1381,0.3016,15043110,57.8699,0.5222,87.5733945,8.043202107,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/13/2018,191.33,2904,0.3002,12519792,59.0368,0.5242,87.76605505,8.060897067,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/12/2018,191.03,2381,0.164,18041132,58.4815,0.4356,87.62844037,8.04825781,23.73557166,"4,842.90","114,949.00",2.18,TRUE
