Date,Last Price,Volume,RSI,MACD,News Sentiment - Daily Average,News Publication Count,P/E,P/B,Correction
10/12/2015,111.6,30467204,48.2201,0.0293,0.1152,1463,59.42492013,6.342265238,1
10/9/2015,112.12,52766140,49.5252,-0.0468,0.1274,2838,59.70181044,6.371817012,0
10/8/2015,109.5,61979576,42.207,-0.2053,0.0595,2480,58.30670927,6.222921538,1
10/7/2015,110.78,46765552,45.1786,-0.1625,0.0808,2833,58.98828541,6.295664365,0
10/6/2015,111.31,48856976,46.4356,-0.1999,0.1766,2815,59.27050053,6.325784442,0
10/5/2015,110.78,52064744,45.015,-0.2862,0.2318,1619,58.98828541,6.295664365,1
10/2/2015,110.38,58019760,43.9737,-0.3363,0.0841,2755,58.77529286,6.272932231,1
10/1/2015,109.58,63929100,41.9314,-0.3387,0.0876,2642,58.34930777,6.227467964,1
9/30/2015,110.3,66473032,43.2489,-0.2253,0.0833,3684,58.73269436,6.268385805,0
9/29/2015,109.06,73365384,40.2463,-0.0925,0.5809,3718,58.07241747,6.197916191,1
9/28/2015,112.44,52109012,46.4693,0.2587,0.2201,1880,59.87220447,6.390002719,0
9/25/2015,114.71,56151928,51.4283,0.4584,0.1372,3629,63.37569061,4.908261591,0
9/24/2015,115,50219476,52.0877,0.5136,0.0734,3000,63.5359116,4.920670238,0
9/23/2015,114.32,35756716,50.7117,0.5368,0.0643,2848,63.16022099,4.891574101,1
9/22/2015,113.4,50346160,48.8668,0.6078,0.0658,4187,62.6519337,4.852208739,1
9/18/2015,113.45,74285288,49.0788,0.8074,0.099,3295,62.67955801,4.854348161,0
9/17/2015,113.92,64112640,49.9581,0.9866,0.0654,3554,62.93922652,4.874458726,0
9/16/2015,116.41,37173488,54.7869,1.1617,0.1399,2518,64.31491713,4.981001934,0
9/15/2015,116.28,43341156,54.574,1.1135,0.5978,3528,64.24309392,4.975439437,1
9/14/2015,115.31,58363432,53.0423,0.9839,0.271,2025,63.70718232,4.933934653,1
9/11/2015,114.21,49915472,51.3136,0.8251,0.2196,4959,63.09944751,4.886867373,1
9/10/2015,112.57,62892832,48.699,0.6495,0.184,12407,62.19337017,4.816694337,1
9/9/2015,110.15,85010800,44.6243,0.52,0.1371,3932,60.85635359,4.713146319,1
9/8/2015,112.31,54843624,47.769,0.5566,0.2068,2346,62.04972376,4.805569343,0
9/4/2015,109.27,49996312,42.4708,0.3906,-0.1243,2410,60.37016575,4.675492495,1
9/3/2015,110.37,53233940,43.9694,0.4469,0.1554,2470,60.97790055,4.722559775,0
9/2/2015,112.34,61888812,46.7103,0.4329,0.1136,2552,62.06629834,4.806852996,0
9/1/2015,107.72,76845856,38.3401,0.2211,0.1421,3062,59.51381215,4.609170418,1
8/31/2015,112.76,56229272,45.5947,0.3839,0.1023,1439,62.29834254,4.82482414,0
8/28/2015,113.29,53164408,46.4529,0.148,0.1524,3285,62.59116022,4.847502011,0
8/27/2015,112.92,84616056,45.7915,-0.2437,0.1107,2123,62.38674033,4.831670289,1
8/26/2015,109.69,96774608,39.759,-0.7591,0.2326,2216,60.60220994,4.693463638,1
8/25/2015,103.74,103601600,25.596,-1.1383,-0.3184,2869,57.31491713,4.438872439,1
8/24/2015,103.12,162206288,23.864,-0.9944,0.042,1423,56.97237569,4.412343608,1
8/21/2015,105.76,128275472,26.2831,-0.5747,0.2413,1750,58.43093923,4.525305082,0
8/20/2015,112.65,68501624,34.8426,-0.0856,0.1468,1855,62.23756906,4.820117411,0
8/19/2015,115.01,48286512,38.8686,0.0384,0.181,1923,63.54143646,4.921098122,0
8/18/2015,116.5,34560708,41.693,0.0304,0.1045,1761,64.36464088,4.984852893,0
8/17/2015,117.16,40884744,42.9775,-0.0987,0.2825,1168,64.72928177,5.013093262,0
8/14/2015,115.96,42929516,39.8487,-0.3256,0.1196,2545,64.06629834,4.961747137,1
8/13/2015,115.15,48535788,37.7064,-0.5005,0.1722,1888,63.61878453,4.927088504,1
8/12/2015,115.24,101685608,37.8455,-0.6187,0.2352,2178,63.66850829,4.930939463,0
8/11/2015,113.49,97082816,33.4112,-0.7301,0.2206,2004,62.70165746,4.856059698,1
8/10/2015,119.72,54951596,43.7227,-0.6363,0.1329,1193,66.14364641,5.12263166,0
8/7/2015,115.52,38670404,30.2462,-1.0379,0.1734,2111,63.82320442,4.942920225,1
8/6/2015,115.13,52903040,28.7756,-1.1369,0.0999,2448,63.60773481,4.926232735,1
8/5/2015,115.4,99312616,29.171,-1.1362,0.2218,2783,63.75690608,4.937785613,0
8/4/2015,114.64,124138624,26.5326,-1.0482,0.237,1998,63.33701657,4.905266401,1
8/3/2015,118.44,69975968,32.0809,-0.7273,0.1605,1133,65.43646409,5.067862461,0
7/31/2015,121.3,42884952,37.5717,-0.5298,0.1507,1695,67.01657459,5.19023739,0
7/28/2015,123.38,33618096,42.2219,-0.3247,0.1231,2116,68.16574586,5.279237339,0
7/27/2015,122.77,44455540,40.4043,-0.2229,0.1315,1333,67.82872928,5.253136392,1
7/24/2015,124.5,42162332,44.054,0.0229,0.2768,1949,68.78453039,5.327160388,0
7/23/2015,125.16,50999452,45.5103,0.2389,0.4046,3877,69.14917127,5.355400756,0
7/22/2015,125.22,115450608,45.6377,0.4985,0.5839,5918,69.18232044,5.357968063,0
7/21/2015,130.75,76756424,60.0097,0.8676,0.3681,2131,72.23756906,5.594588119,0
7/20/2015,132.07,58900204,64.5128,0.8256,0.4048,1223,72.96685083,5.651068855,0
7/16/2015,128.51,36222448,56.5248,0.3574,0.2172,2312,71,5.49874202,1
7/15/2015,126.82,33649200,52.0017,0.1253,0.1106,1865,70.06629834,5.426429562,1
7/14/2015,125.61,31768140,48.4351,-0.0692,0.2689,2195,69.39779006,5.374655553,1
7/13/2015,125.66,41440536,48.5736,-0.2358,0.075,1498,69.42541436,5.376794975,0
7/10/2015,123.28,61354472,41.1336,-0.4727,0.1758,2189,68.11049724,5.274958495,1
7/9/2015,120.07,78595040,28.1078,-0.5553,0.1764,2700,66.33701657,5.137607613,1
7/8/2015,122.57,60761616,33.4627,-0.3019,0.1645,1925,67.71823204,5.244578705,0
7/7/2015,125.69,46946812,42.9436,-0.1171,0.1044,1699,69.44198895,5.378078628,0
7/6/2015,126,28060432,44.0963,-0.1214,0.0592,955,69.61325967,5.391343043,0
7/2/2015,126.44,27210952,45.7135,-0.1414,0.0956,2332,69.85635359,5.410169956,0
7/1/2015,126.6,30238812,46.2867,-0.1985,0.1525,3256,69.94475138,5.417016106,0
6/30/2015,125.425,44370680,41.2645,-0.2818,0.2193,2086,69.29558011,5.366739692,1
6/29/2015,124.53,49161428,37.1052,-0.2651,0.1486,1301,68.80110497,5.328444041,1
6/26/2015,126.75,44066840,44.3368,-0.1194,0.0503,2697,58.68055556,5.376391037,0
6/25/2015,127.5,31938100,47.2241,-0.0984,0.0653,2273,59.02777778,5.408204002,0
6/24/2015,128.11,55280856,49.6668,-0.1289,0.0449,2469,59.31018519,5.434078547,0
6/23/2015,127.03,30268864,44.9887,-0.225,0.0655,2344,58.81018519,5.388267878,1
6/22/2015,127.61,34039344,47.1752,-0.2463,0.0676,1601,59.0787037,5.412869904,0
6/19/2015,126.6,54716888,42.6697,-0.3161,0.0875,1743,58.61111111,5.370028445,1
6/18/2015,127.88,35407220,47.4303,-0.2965,0.0794,1901,59.2037037,5.424322571,0
6/17/2015,127.3,32918072,44.841,-0.3703,0.1142,1752,58.93518519,5.399720545,1
6/16/2015,127.6,31494132,45.9275,-0.3986,0.175,1829,59.07407407,5.412445731,0
6/15/2015,126.92,43988944,43.0216,-0.443,0.1646,1103,58.75925926,5.383601976,1
6/12/2015,127.17,36886248,43.8256,-0.4108,0.1104,1918,58.875,5.394206298,0
6/11/2015,128.59,35390888,48.618,-0.3555,0.1656,2474,59.53240741,5.454438844,0
6/10/2015,128.88,39087248,49.6476,-0.3887,0.1043,3262,59.66666667,5.466739857,0
6/9/2015,127.42,56075420,44.1152,-0.4464,0.0989,7410,58.99074074,5.404810619,1
6/8/2015,127.8,52674784,45.3186,-0.3616,0.1794,1939,59.16666667,5.420929188,0
6/5/2015,128.65,35626800,48.0406,-0.2457,0.1201,2266,59.56018519,5.456983881,0
6/4/2015,129.36,38450120,50.388,-0.1388,0.1101,2650,59.88888889,5.487100155,0
6/3/2015,130.12,30983542,52.9602,-0.042,0.082,2185,60.24074074,5.519337292,0
6/2/2015,129.96,33667628,52.4861,0.0251,0.0657,2410,60.16666667,5.512550526,1
6/1/2015,130.535,32112796,54.313,0.1326,-0.0667,1489,60.43287037,5.536940466,0
5/29/2015,130.28,50884452,53.6486,0.2208,0.1139,2689,60.31481481,5.526124058,1
5/28/2015,131.78,30733308,58.2778,0.3561,0.0933,3091,61.00925926,5.589749988,0
5/27/2015,132.045,45833248,59.1146,0.3771,0.0595,2880,61.13194444,5.600990568,0
5/26/2015,129.62,70697560,53.433,0.341,0.0376,1653,60.00925926,5.498128649,1
5/22/2015,132.54,45595972,63.2625,0.4922,0.1262,1902,61.36111111,5.621987125,0
5/21/2015,131.39,39730364,60.6127,0.3866,0.0976,1904,60.8287037,5.573207246,1
5/20/2015,130.06,36454932,57.3057,0.2963,0.0991,2576,60.21296296,5.516792255,1
5/19/2015,130.07,44633240,57.3393,0.2576,0.1192,3559,60.21759259,5.517216428,0
5/18/2015,130.19,50882920,57.7166,0.1692,0.0982,1529,60.27314815,5.522306502,0
5/15/2015,128.77,38208032,54.4218,-0.0013,0.0964,1642,59.61574074,5.462073956,1
5/14/2015,128.95,45203456,54.9255,-0.1314,0.1128,1490,59.69907407,5.469709067,0
5/13/2015,126.01,34694236,47.5639,-0.3487,0.1847,1863,58.33796296,5.345002246,1
5/12/2015,125.865,48160032,47.1687,-0.3701,0.1808,2027,58.27083333,5.338851739,1
5/11/2015,126.32,42035756,48.2277,-0.3628,0.1451,1484,58.48148148,5.358151604,0
5/8/2015,127.62,55550384,51.2824,-0.3727,0.1308,1738,59.08333333,5.413294077,0
5/7/2015,125.26,43940896,45.4591,-0.4968,0.1525,2188,57.99074074,5.313189281,1
5/6/2015,125.01,72141008,44.8102,-0.4212,0.0511,2251,57.875,5.302584959,1
5/5/2015,125.8,49271416,46.4312,-0.2501,0.0694,2035,58.24074074,5.336094615,0
5/4/2015,128.7,50988280,52.9616,-0.0484,0.1753,1312,59.58333333,5.459104746,0
5/1/2015,128.95,58512640,53.5647,-0.0303,0.2158,2375,59.69907407,5.469709067,0
4/30/2015,125.15,83195424,44.6725,-0.037,0.1585,3417,57.93981481,5.308523379,1
4/29/2015,128.64,63386084,53.392,0.3293,0.6611,3730,59.55555556,5.456559709,0
4/28/2015,130.56,118923968,59.3054,0.5178,0.6356,5693,60.44444444,5.538000898,0
4/27/2015,132.65,96954208,66.7816,0.568,0.212,1928,61.41203704,5.626653027,0
4/24/2015,130.28,44525904,61.6973,0.3778,0.0501,3337,60.31481481,5.526124058,1
4/23/2015,129.67,45770904,60.243,0.2762,0.0984,2312,60.03240741,5.500249513,1
4/22/2015,128.62,37654504,57.6743,0.1467,0.0961,2294,59.5462963,5.455711363,1
4/21/2015,126.91,32435056,53.091,0.0292,0.1089,1946,58.75462963,5.383177803,1
4/20/2015,127.6,47054312,55.3362,0.0084,0.0837,1258,59.07407407,5.412445731,0
4/17/2015,124.75,51957048,46.6894,-0.1005,0.0894,2545,57.75462963,5.291556465,1
4/16/2015,126.17,28368988,51.2827,0.0195,0.2238,2545,58.41203704,5.351789011,0
4/15/2015,126.78,28970420,53.3774,0.0595,0.1276,3019,58.69444444,5.377663556,0
4/14/2015,126.3,25524592,51.9431,0.0512,0.2305,2908,58.47222222,5.357303259,1
4/13/2015,126.85,36365124,53.7009,0.0776,0.0699,1644,58.72685185,5.380632766,0
4/10/2015,127.1,40187952,54.479,0.0526,0.0541,3923,58.84259259,5.391237088,0
4/9/2015,126.56,32483974,53.1164,-0.0216,0.0434,3382,58.59259259,5.368331753,1
4/8/2015,125.6,37329244,50.6794,-0.0875,0.1075,2562,58.14814815,5.327611158,1
4/7/2015,126.01,35012268,51.7461,-0.0917,0.1479,2112,58.33796296,5.345002246,0
4/6/2015,127.35,37193976,55.2772,-0.1373,0.1302,1040,58.95833333,5.401841409,0
4/2/2015,125.32,32220132,50.5283,-0.3399,0.1352,2113,58.01851852,5.315734318,1
4/1/2015,124.25,40621436,47.8162,-0.4334,0.1018,2580,57.52314815,5.270347822,1
3/31/2015,124.43,42090552,48.2292,-0.4442,0.0762,2635,57.60648148,5.277982933,0
3/30/2015,126.37,47099672,52.7928,-0.4508,0.0631,1407,58.50462963,5.360272469,0
3/27/2015,123.25,39546152,45.0244,-0.6311,0.1089,2701,57.06018519,5.227930535,1
3/26/2015,124.24,47572868,47.3187,-0.5598,0.1358,2132,57.51851852,5.269923649,0
3/25/2015,123.38,51655176,45.0605,-0.5139,0.1606,1985,57.12037037,5.233444783,1
3/24/2015,126.69,32842304,53.2125,-0.326,0.2488,2087,58.65277778,5.373846,0
3/23/2015,127.21,37709672,54.655,-0.3536,0.0968,1412,58.89351852,5.395902989,0
3/20/2015,125.9,68695136,51.5849,-0.44,0.1796,2281,58.28703704,5.340336344,1
3/19/2015,127.495,45809488,55.8608,-0.4278,0.2341,2413,59.02546296,5.407991916,0
3/18/2015,128.47,65270944,58.6188,-0.5568,0.1613,2835,59.47685185,5.44934877,0
3/17/2015,127.04,51023104,55.6357,-0.8386,0.1019,2729,58.81481481,5.388692051,1
3/16/2015,124.95,35874300,50.8246,-1.0979,0.0327,1601,57.84722222,5.300039922,1
3/13/2015,123.59,51827284,47.3764,-1.2355,0.0801,3167,57.21759259,5.242352413,1
3/12/2015,124.45,48362720,49.4109,-1.2455,0.0929,4711,57.61574074,5.278831279,0
3/11/2015,122.24,68938976,43.6352,-1.2818,0.0814,5426,56.59259259,5.185089076,1
3/10/2015,124.51,68856584,48.9673,-1.049,0.134,11867,57.64351852,5.281376316,0
3/9/2015,127.14,88528488,56.3791,-0.867,0.0272,2644,58.86111111,5.392933779,0
3/6/2015,126.6,72842064,55.0829,-0.8218,-0.4467,3115,58.61111111,5.370028445,1
3/5/2015,126.41,56517144,54.6425,-0.6792,0.4805,3155,58.52314815,5.36196916,1
3/4/2015,128.54,31666340,60.853,-0.4314,0.2004,3018,59.50925926,5.45231798,0
3/3/2015,129.36,37816284,63.4301,-0.2755,0.5088,3054,59.88888889,5.487100155,0
3/2/2015,129.09,48096664,62.9504,-0.1473,0,2761,59.76388889,5.475647487,1
2/27/2015,128.46,62014848,61.8665,0.0359,0.22,3076,49.48382126,5.393277296,1
2/26/2015,130.415,91287528,67.5618,0.3278,0.1055,2858,50.23690293,5.475356209,0
2/25/2015,128.79,74711744,65.0807,0.5054,0.1878,3009,49.61093991,5.407132049,1
2/24/2015,132.17,69228128,76.3617,0.8518,0.2982,2884,50.91294299,5.549038302,0
2/23/2015,133,70974112,79.5041,0.9305,0.0249,1737,51.23266564,5.583885104,0
2/20/2015,129.495,48948420,75.5604,0.8383,0.1387,2046,49.88251156,5.436730838,1
2/19/2015,128.45,37362380,74.1853,0.9261,0.1824,2584,49.47996918,5.392857455,1
2/18/2015,128.715,44891736,75.1814,1.0461,0.1096,3093,49.58204931,5.403983241,0
2/17/2015,127.83,63152404,74.103,1.0775,0.0722,2262,49.24114022,5.366827314,1
2/13/2015,127.08,54272220,73.1862,1.0858,0.1426,3220,48.95223421,5.33533924,1
2/12/2015,126.46,74474464,72.4372,1.0468,0.2217,3351,48.71340524,5.309309099,1
2/11/2015,124.88,73561800,70.4863,0.9262,0.3536,3288,48.10477658,5.242974224,1
2/10/2015,122.02,62008504,66.5009,0.7871,0.1511,2111,47.00308166,5.122899702,1
2/9/2015,119.72,38889796,62.7441,0.7637,0.0546,1275,46.11710324,5.026336275,1
2/6/2015,118.93,43706568,61.3621,0.873,0.1909,2054,45.81278891,4.993168837,1
2/5/2015,119.94,42246244,64.1889,1.0335,0.137,2374,46.201849,5.035572777,0
2/4/2015,119.56,70149744,63.6031,1.0826,0.1693,2107,46.05546995,5.019618819,1
2/3/2015,118.65,51915748,62.2292,1.0947,0.1578,2659,45.70493066,4.98141329,1
2/2/2015,118.63,62739100,62.2001,1.105,0.0863,1361,45.6972265,4.980573608,1
1/30/2015,117.16,83745464,60.1008,1.0248,0.5005,2539,45.13097072,4.918856983,1
1/29/2015,118.9,84436432,64.008,0.9586,0.7541,4143,45.80123267,4.991909314,0
1/28/2015,115.31,146477056,58.8873,0.5971,0.498,6198,44.4183359,4.841186401,1
1/27/2015,109.14,95568752,46.8103,0.3409,0.337,2159,42.04160247,4.582144513,1
1/26/2015,113.1,55614980,56.7445,0.5391,0.3999,1504,43.56702619,4.748401543,0
1/23/2015,112.98,46464828,56.4847,0.4153,0.2468,2224,43.52080123,4.743363451,1
1/22/2015,112.4,53796408,55.2789,0.2057,0.3658,2474,43.29738059,4.719012674,1
1/21/2015,109.55,48575896,48.8063,-0.075,0.1647,1900,42.19953775,4.599357993,1
1/20/2015,108.72,49899908,46.721,-0.2139,0.0851,1437,41.8798151,4.564511191,1
1/16/2015,105.99,78513344,39.1509,-0.3206,0.119,2248,40.82819723,4.449894602,1
1/15/2015,106.82,60013996,40.787,-0.1746,0.1497,2445,41.14791988,4.484741404,0
1/14/2015,109.8,48956588,47.3892,-0.0011,0.2851,2602,42.29583975,4.609854018,0
1/13/2015,110.22,67091928,48.4148,-0.0178,0.1217,2002,42.45762712,4.627487339,0
1/12/2015,109.25,49650792,45.904,-0.0761,0.0472,1119,42.08397535,4.586762764,1
1/9/2015,112.01,53699528,52.6786,-0.0543,0.2387,2521,43.14714946,4.702638876,0
1/8/2015,111.89,59364548,52.3949,-0.2864,0.0932,2099,43.1009245,4.697600784,1
1/7/2015,107.75,40105936,41.0813,-0.6115,0.1275,2298,41.50616333,4.523786616,1
1/6/2015,106.26,65797116,35.998,-0.6493,0.191,1966,40.93220339,4.461230309,1
1/5/2015,106.25,64285492,35.9635,-0.4976,0.0559,1367,40.92835131,4.460810468,1
1/2/2015,109.33,53204624,42.503,-0.2093,0.1099,979,42.11479199,4.590121491,0
